frame,object_index,tlv1_range,tlv1_angle,tlv1_elevation,tlv1_doppler,tlv1_x_derived,tlv1_y_derived,tlv1_z_derived,tlv7_snr,tlv7_noise,tlv8_x,tlv8_y,tlv8_z,tlv8_doppler,tlv9_snr,tlv9_noise,tlv11_targetID,tlv10_targetID,tlv10_x,tlv10_y,tlv10_vx,tlv10_vy,tlv10_ax,tlv10_ay,tlv10_z,tlv10_vz,tlv10_az
646,5,0.98497474193573,0.3917115330696106,-0.18861638009548187,-0.7359327077865601,0.36936554041527586,0.8942240315588879,-0.1846827582305892,172,418,,,,,-1,-1,-1,-1,,,,,,,,,
646,6,1.0553301572799683,0.4263882040977478,-0.18861638009548187,-0.7359327077865601,0.4287278725506411,0.9438007600678823,-0.19787439818746483,272,424,,,,,-1,-1,-1,-1,,,,,,,,,
646,7,1.125685453414917,0.4263882040977478,-0.18861638009548187,-0.7359327077865601,0.4573097113491745,1.006720768094669,-0.2110660157925994,301,434,,,,,-1,-1,-1,-1,,,,,,,,,
646,8,1.1960407495498657,0.4263882040977478,-0.18861638009548187,-0.7359327077865601,0.4858915501477078,1.0696407761214555,-0.22425763339773394,272,441,,,,,-1,-1,-1,-1,,,,,,,,,
646,9,1.266396164894104,0.32863208651542664,-0.252680242061615,-0.7359327077865601,0.3957488143470622,1.1605633027343327,-0.31659902518448624,199,430,,,,,-1,-1,-1,-1,,,,,,,,,
646,10,1.3367514610290527,0.49448567628860474,-0.15689286589622498,-0.7359327077865601,0.6266022502578875,1.1621740377345782,-0.20886740902009202,236,421,,,,,-1,-1,-1,-1,,,,,,,,,
646,11,1.407106876373291,0.45887571573257446,-0.15689286589622498,-0.7359327077865601,0.6156092739997618,1.2460483013146242,-0.2198604423115395,256,416,,,,,-1,-1,-1,-1,,,,,,,,,
646,12,1.4774621725082397,0.4616202414035797,-0.18861638009548187,-0.7359327077865601,0.6463897170141508,1.2993584671163423,-0.27702414852175433,208,417,,,,,-1,-1,-1,-1,,,,,,,,,
646,13,0.98497474193573,0.3944576680660248,-0.22053326666355133,-0.588746190071106,0.3693655206362902,0.8873105154326891,-0.21546323031787962,203,424,,,,,-1,-1,-1,-1,,,,,,,,,
646,14,1.0553301572799683,0.4263882040977478,-0.18861638009548187,-0.588746190071106,0.4287278725506411,0.9438007600678823,-0.19787439818746483,273,434,,,,,-1,-1,-1,-1,,,,,,,,,
646,15,1.125685453414917,0.4263882040977478,-0.18861638009548187,-0.588746190071106,0.4573097113491745,1.006720768094669,-0.2110660157925994,292,444,,,,,-1,-1,-1,-1,,,,,,,,,
646,16,1.1960407495498657,0.3917115330696106,-0.18861638009548187,-0.588746190071106,0.44851529588258604,1.0858434591625112,-0.22425763339773394,268,451,,,,,-1,-1,-1,-1,,,,,,,,,
646,17,1.266396164894104,0.36000823974609375,-0.22053326666355133,-0.588746190071106,0.4353236890850952,1.1565077355691211,-0.2770241681670068,247,443,,,,,-1,-1,-1,-1,,,,,,,,,
646,18,1.3367514610290527,0.4920748472213745,-0.12532782554626465,-0.588746190071106,0.6266022324912419,1.168911344358803,-0.16709392517262292,196,434,,,,,-1,-1,-1,-1,,,,,,,,,
646,19,1.407106876373291,0.42388179898262024,-0.15689286589622498,-0.588746190071106,0.5716371711870336,1.2668236230671024,-0.2198604423115395,235,432,,,,,-1,-1,-1,-1,,,,,,,,,
646,20,1.4774621725082397,0.4263882040977478,-0.18861638009548187,-0.588746190071106,0.6002190021993882,1.3213210214506297,-0.27702414852175433,201,434,,,,,-1,-1,-1,-1,,,,,,,,,
646,21,0.98497474193573,0.36293917894363403,-0.252680242061615,-0.44155964255332947,0.3385850711085376,0.8915713349905098,-0.24624367300912448,172,416,,,,,-1,-1,-1,-1,,,,,,,,,
646,22,1.0553301572799683,0.42940863966941833,-0.22053326666355133,-0.44155964255332947,0.42872787933373363,0.9362803095898062,-0.2308534778186778,211,427,,,,,-1,-1,-1,-1,,,,,,,,,
646,23,1.125685453414917,0.4616202414035797,-0.18861638009548187,-0.44155964255332947,0.49248739847229916,0.9899873935325502,-0.2110660157925994,203,442,,,,,-1,-1,-1,-1,,,,,,,,,
646,24,1.1960407495498657,0.3944576680660248,-0.22053326666355133,-0.44155964255332947,0.44851527186524653,1.0774484753547506,-0.2616339206662086,205,449,,,,,-1,-1,-1,-1,,,,,,,,,
646,25,1.266396164894104,0.36000823974609375,-0.22053326666355133,-0.44155964255332947,0.4353236890850952,1.1565077355691211,-0.2770241681670068,220,438,,,,,-1,-1,-1,-1,,,,,,,,,
646,26,1.3367514610290527,0.36000823974609375,-0.22053326666355133,-0.44155964255332947,0.4595083225427473,1.2207581229864963,-0.2924143895907722,156,433,,,,,-1,-1,-1,-1,,,,,,,,,
647,0,1.266396164894104,0.42186373472213745,-0.12532782554626465,-0.8831192851066589,0.5144734260575188,1.14630606922826,-0.1582995135481756,150,419,0.8855211138725281,1.0311017036437988,-0.3641860783100128,0.0,6,0,2,3,0.4278247058391571,1.0252013206481934,-0.4312320947647095,-0.48652026057243347,0.7854371666908264,0.2430911362171173,-0.22471463680267334,0.06805124133825302,0.0
647,1,0.98497474193573,0.3219173550605774,-0.15689286589622498,-0.7359327077865601,0.3078046110317364,0.9229006697435891,-0.15390229844220712,169,421,0.988615095615387,1.087052822113037,-0.1544368416070938,0.0,7,0,2,-1,,,,,,,,,
647,2,1.0553301572799683,0.3575247824192047,-0.18861638009548187,-0.7359327077865601,0.3627697301613727,0.971064151477726,-0.19787439818746483,242,433,,,,,-1,-1,2,-1,,,,,,,,,
647,3,1.125685453414917,0.3575247824192047,-0.18861638009548187,-0.7359327077865601,0.3869543624475208,1.0358017176999748,-0.2110660157925994,230,447,,,,,-1,-1,2,-1,,,,,,,,,
647,4,1.1960407495498657,0.38943222165107727,-0.15689286589622498,-0.7359327077865601,0.44851529589312855,1.0928965462571023,-0.1868813610636479,209,437,,,,,-1,-1,2,-1,,,,,,,,,
647,5,1.266396164894104,0.3875966966152191,-0.12532782554626465,-0.7359327077865601,0.4748985737577562,1.1632591521719289,-0.1582995135481756,240,426,,,,,-1,-1,2,-1,,,,,,,,,
647,6,1.3367514610290527,0.42388179898262024,-0.15689286589622498,-0.7359327077865601,0.5430552835704175,1.203482377519004,-0.20886740902009202,230,419,,,,,-1,-1,2,-1,,,,,,,,,
647,7,0.98497474193573,0.32863208651542664,-0.252680242061615,-0.588746190071106,0.30780461682420207,0.9026602980169447,-0.24624367300912448,214,425,,,,,-1,-1,2,-1,,,,,,,,,
647,8,1.0553301572799683,0.32600003480911255,-0.22053326666355133,-0.588746190071106,0.32979067592569805,0.9755339679970427,-0.2308534778186778,273,434,,,,,-1,-1,2,-1,,,,,,,,,
647,9,1.125685453414917,0.36000823974609375,-0.22053326666355133,-0.588746190071106,0.3869543811915971,1.0280068518691754,-0.24624369924244321,257,448,,,,,-1,-1,2,-1,,,,,,,,,
647,10,1.1960407495498657,0.3575247824192047,-0.18861638009548187,-0.588746190071106,0.4111389947336688,1.1005392839222234,-0.22425763339773394,219,455,,,,,-1,-1,2,-1,,,,,,,,,
647,11,1.266396164894104,0.38943222165107727,-0.15689286589622498,-0.588746190071106,0.47489857751850884,1.1571846488732884,-0.19787439435509538,243,445,,,,,-1,-1,2,-1,,,,,,,,,
647,12,1.3367514610290527,0.42388179898262024,-0.15689286589622498,-0.588746190071106,0.5430552835704175,1.203482377519004,-0.20886740902009202,229,438,,,,,-1,-1,2,-1,,,,,,,,,
647,13,0.98497474193573,0.3316936194896698,-0.2850964367389679,-0.44155964255332947,0.30780460162653744,0.8936941276231689,-0.27702414284814536,219,404,,,,,-1,-1,2,-1,,,,,,,,,
647,14,1.0553301572799683,0.32863208651542664,-0.252680242061615,-0.44155964255332947,0.3297906848313692,0.96713610381977,-0.2638325259541254,251,417,,,,,-1,-1,2,-1,,,,,,,,,
647,15,1.125685453414917,0.36293917894363403,-0.252680242061615,-0.44155964255332947,0.3869543786892412,1.0189386993905496,-0.28142134909680533,226,435,,,,,-1,-1,2,-1,,,,,,,,,
647,16,1.1960407495498657,0.3944576680660248,-0.22053326666355133,-0.44155964255332947,0.44851527186524653,1.0774484753547506,-0.2616339206662086,182,446,,,,,-1,-1,2,-1,,,,,,,,,
647,17,1.266396164894104,0.42388179898262024,-0.15689286589622498,-0.44155964255332947,0.5144734443825755,1.1401412392954777,-0.19787439435509538,186,442,,,,,-1,-1,2,-1,,,,,,,,,
647,18,1.3367514610290527,0.45887571573257446,-0.15689286589622498,-0.44155964255332947,0.5848287790073345,1.1837458229101936,-0.20886740902009202,168,442,,,,,-1,-1,2,-1,,,,,,,,,
648,0,0.98497474193573,0.46492841839790344,-0.22053326666355133,-0.7359327077865601,0.4309264379536209,0.85910025241816,-0.21546323031787962,165,419,,,,,-1,-1,-1,3,0.4177335202693939,0.9652740359306335,-0.3411787152290344,-0.5438854694366455,0.7826483845710754,0.24661247432231903,-0.22900545597076416,0.037332683801651,0.0
648,1,1.0553301572799683,0.46492841839790344,-0.22053326666355133,-0.7359327077865601,0.46170693133506285,0.9204646230033741,-0.2308534778186778,164,424,,,,,-1,-1,-1,-1,,,,,,,,,
648,2,1.125685453414917,0.46492841839790344,-0.22053326666355133,-0.7359327077865601,0.4924873725624419,0.9818288896136063,-0.24624369924244321,192,433,,,,,-1,-1,-1,-1,,,,,,,,,
648,3,1.1960407495498657,0.46492841839790344,-0.22053326666355133,-0.7359327077865601,0.523267813789821,1.0431931562238386,-0.2616339206662086,210,446,,,,,-1,-1,-1,-1,,,,,,,,,
648,4,1.266396164894104,0.46492841839790344,-0.22053326666355133,-0.7359327077865601,0.5540483071712629,1.1045575268090526,-0.2770241681670068,195,438,,,,,-1,-1,-1,-1,,,,,,,,,
648,5,1.407106876373291,0.4263882040977478,-0.18861638009548187,-0.7359327077865601,0.5716371634008548,1.258401013423843,-0.2638325309166198,179,436,,,,,-1,-1,-1,-1,,,,,,,,,
648,6,1.125685453414917,0.46883586049079895,-0.252680242061615,-0.588746190071106,0.492487400400287,0.972330152134268,-0.28142134909680533,189,429,,,,,-1,-1,-1,-1,,,,,,,,,
648,7,1.1960407495498657,0.46883586049079895,-0.252680242061615,-0.588746190071106,0.5232678433675303,1.0331007480292578,-0.29901017223948534,216,441,,,,,-1,-1,-1,-1,,,,,,,,,
648,8,1.266396164894104,0.46883586049079895,-0.252680242061615,-0.588746190071106,0.5540483384888393,1.0938714468933195,-0.31659902518448624,193,445,,,,,-1,-1,-1,-1,,,,,,,,,
648,9,1.407106876373291,0.42940863966941833,-0.22053326666355133,-0.588746190071106,0.5716371724449782,1.2483737461197417,-0.3078046370915704,176,439,,,,,-1,-1,-1,-1,,,,,,,,,
648,10,0.98497474193573,0.29472190141677856,-0.252680242061615,-0.44155964255332947,0.2770241495832895,0.9125770741707182,-0.24624367300912448,173,416,,,,,-1,-1,-1,-1,,,,,,,,,
649,0,0.9146194458007812,0.3944576680660248,-0.22053326666355133,-0.7359327077865601,0.342982285127799,0.8239312312550708,-0.2000730088941142,175,416,,,,,-1,-1,-1,3,0.3774029314517975,0.9171534776687622,-0.3997887969017029,-0.5180583596229553,0.7789260149002075,0.22705493867397308,-0.24865208566188812,-0.06583386659622192,0.0
649,1,1.0553301572799683,0.39769941568374634,-0.252680242061615,-0.7359327077865601,0.39574881087397396,0.9420706012847785,-0.2638325259541254,150,428,,,,,-1,-1,-1,-1,,,,,,,,,
649,2,1.125685453414917,0.3944576680660248,-0.22053326666355133,-0.7359327077865601,0.42213203635675534,1.0140691911771325,-0.24624369924244321,229,439,,,,,-1,-1,-1,-1,,,,,,,,,
649,3,1.1960407495498657,0.3944576680660248,-0.22053326666355133,-0.7359327077865601,0.44851527186524653,1.0774484753547506,-0.2616339206662086,228,448,,,,,-1,-1,-1,-1,,,,,,,,,
649,4,0.9146194458007812,0.43712687492370605,-0.2850964367389679,-0.588746190071106,0.37156415028542633,0.7951717328833652,-0.2572367160474251,206,408,,,,,-1,-1,-1,-1,,,,,,,,,
649,5,1.0553301572799683,0.32863208651542664,-0.252680242061615,-0.588746190071106,0.3297906848313692,0.96713610381977,-0.2638325259541254,204,419,,,,,-1,-1,-1,-1,,,,,,,,,
649,6,1.125685453414917,0.39769941568374634,-0.252680242061615,-0.588746190071106,0.4221320470508454,1.0048752654708664,-0.28142134909680533,259,430,,,,,-1,-1,-1,-1,,,,,,,,,
649,7,1.1960407495498657,0.39769941568374634,-0.252680242061615,-0.588746190071106,0.44851528322771683,1.0676799296569544,-0.29901017223948534,250,449,,,,,-1,-1,-1,-1,,,,,,,,,
649,8,1.266396164894104,0.39769941568374634,-0.252680242061615,-0.588746190071106,0.474898564108072,1.130484700258619,-0.31659902518448624,169,461,,,,,-1,-1,-1,-1,,,,,,,,,
649,9,0.98497474193573,0.26115742325782776,-0.252680242061615,-0.44155964255332947,0.24624369769880197,0.9213595048068666,-0.24624367300912448,153,428,,,,,-1,-1,-1,-1,,,,,,,,,
649,10,1.0553301572799683,0.3316936194896698,-0.2850964367389679,-0.44155964255332947,0.3297906685481559,0.9575294919859815,-0.2968116031764779,176,437,,,,,-1,-1,-1,-1,,,,,,,,,
649,11,1.125685453414917,0.4014720618724823,-0.2850964367389679,-0.44155964255332947,0.42213205977518936,0.9943527132549097,-0.31659902997719824,191,438,,,,,-1,-1,-1,-1,,,,,,,,,
649,12,1.1960407495498657,0.43712687492370605,-0.2850964367389679,-0.44155964255332947,0.4858915550654485,1.0398399025793743,-0.3363864567779185,205,433,,,,,-1,-1,-1,-1,,,,,,,,,
650,0,1.0553301572799683,0.36293917894363403,-0.252680242061615,-0.7359327077865601,0.36276974538798623,0.9552550711429718,-0.2638325259541254,174,432,,,,,-1,-1,-1,3,0.3409695029258728,0.8712298274040222,-0.4216822683811188,-0.4960847496986389,0.7738504409790039,0.22372424602508545,-0.25383928418159485,-0.06161538511514664,0.0
650,1,1.125685453414917,0.36293917894363403,-0.252680242061615,-0.7359327077865601,0.3869543786892412,1.0189386993905496,-0.28142134909680533,189,424,,,,,-1,-1,-1,-1,,,,,,,,,
650,2,0.98497474193573,0.4014720618724823,-0.2850964367389679,-0.588746190071106,0.3693655411274194,0.8700585977727344,-0.27702414284814536,162,423,,,,,-1,-1,-1,-1,,,,,,,,,
650,3,1.0553301572799683,0.36293917894363403,-0.252680242061615,-0.588746190071106,0.36276974538798623,0.9552550711429718,-0.2638325259541254,226,433,,,,,-1,-1,-1,-1,,,,,,,,,
650,4,1.125685453414917,0.36293917894363403,-0.252680242061615,-0.588746190071106,0.3869543786892412,1.0189386993905496,-0.28142134909680533,243,425,,,,,-1,-1,-1,-1,,,,,,,,,
650,5,1.1960407495498657,0.36293917894363403,-0.252680242061615,-0.588746190071106,0.41113901199049613,1.0826223276381275,-0.29901017223948534,180,423,,,,,-1,-1,-1,-1,,,,,,,,,
650,6,1.0553301572799683,0.4014720618724823,-0.2850964367389679,-0.44155964255332947,0.39574882280304685,0.9322057081644448,-0.2968116031764779,188,438,,,,,-1,-1,-1,-1,,,,,,,,,
650,7,1.125685453414917,0.4014720618724823,-0.2850964367389679,-0.44155964255332947,0.42213205977518936,0.9943527132549097,-0.31659902997719824,183,453,,,,,-1,-1,-1,-1,,,,,,,,,
651,0,,,,,,,,-1,-1,,,,,-1,-1,-1,3,0.29705286026000977,0.8225825428962708,0.0,0.0,0.7738504409790039,0.22372424602508545,-0.2602972686290741,0.0,0.0
652,0,,,,,,,,-1,-1,,,,,-1,-1,-1,3,0.29705286026000977,0.8225825428962708,0.0,0.0,0.7738504409790039,0.22372424602508545,-0.2602972686290741,0.0,0.0
653,0,,,,,,,,-1,-1,,,,,-1,-1,-1,3,0.29705286026000977,0.8225825428962708,0.0,0.0,0.7738504409790039,0.22372424602508545,-0.2602972686290741,0.0,0.0
654,0,,,,,,,,-1,-1,,,,,-1,-1,-1,3,0.29705286026000977,0.8225825428962708,0.0,0.0,0.7738504409790039,0.22372424602508545,-0.2602972686290741,0.0,0.0
655,0,,,,,,,,-1,-1,,,,,-1,-1,-1,3,0.29705286026000977,0.8225825428962708,0.0,0.0,0.7738504409790039,0.22372424602508545,-0.2602972686290741,0.0,0.0
656,0,,,,,,,,-1,-1,,,,,-1,-1,-1,3,0.29705286026000977,0.8225825428962708,0.0,0.0,0.7738504409790039,0.22372424602508545,-0.2602972686290741,0.0,0.0
657,0,,,,,,,,-1,-1,,,,,-1,-1,-1,3,0.29705286026000977,0.8225825428962708,0.0,0.0,0.7738504409790039,0.22372424602508545,-0.2602972686290741,0.0,0.0
658,0,,,,,,,,-1,-1,-2.0713839530944824,2.156475782394409,-0.8012092709541321,0.0,11,0,-1,3,0.29705286026000977,0.8225825428962708,0.0,0.0,0.7738504409790039,0.22372424602508545,-0.2602972686290741,0.0,0.0
659,0,,,,,,,,-1,-1,-1.992422342300415,2.410073757171631,0.4952700138092041,0.0,55,0,-1,3,0.29705286026000977,0.8225825428962708,0.0,0.0,0.7738504409790039,0.22372424602508545,-0.2602972686290741,0.0,0.0
660,0,,,,,,,,-1,-1,,,,,-1,-1,-1,3,0.29705286026000977,0.8225825428962708,0.0,0.0,0.7738504409790039,0.22372424602508545,-0.2602972686290741,0.0,0.0
661,0,,,,,,,,-1,-1,-1.992422342300415,2.370751142501831,0.6582463979721069,0.0,7,0,-1,3,0.29705286026000977,0.8225825428962708,0.0,0.0,0.7738504409790039,0.22372424602508545,-0.2602972686290741,0.0,0.0
662,0,,,,,,,,-1,-1,,,,,-1,-1,-1,3,0.29705286026000977,0.8225825428962708,0.0,0.0,0.7738504409790039,0.22372424602508545,-0.2602972686290741,0.0,0.0
663,0,1.125685453414917,-0.6449186205863953,-0.15689286589622498,0.44155964255332947,-0.6683757484502622,0.8885408761079295,-0.17588834639865125,157,441,,,,,-1,-1,-1,3,0.29705286026000977,0.8225825428962708,0.0,0.0,0.7738504409790039,0.22372424602508545,-0.2602972686290741,0.0,0.0
663,1,0.98497474193573,-0.685127854347229,-0.15689286589622498,0.588746190071106,-0.6156092356301076,0.7533356448439689,-0.15390229844220712,156,421,,,,,-1,-1,-1,-1,,,,,,,,,
663,2,1.0553301572799683,-0.6449186205863953,-0.15689286589622498,0.588746190071106,-0.6266022907148145,0.8330071066371266,-0.16489533173365464,168,428,,,,,-1,-1,-1,-1,,,,,,,,,
663,3,1.125685453414917,-0.6491010785102844,-0.18861638009548187,0.588746190071106,-0.6683757604769522,0.8808477279383998,-0.2110660157925994,178,439,,,,,-1,-1,-1,-1,,,,,,,,,
663,4,1.1960407495498657,-0.685127854347229,-0.15689286589622498,0.588746190071106,-0.7475254950861443,0.9147647050837816,-0.1868813610636479,170,437,,,,,-1,-1,-1,-1,,,,,,,,,
664,0,0.98497474193573,-0.5714378952980042,-0.18861638009548187,0.44155964255332947,-0.523267839405553,0.8137925345612013,-0.1846827582305892,214,418,,,,,-1,-1,-1,3,0.29705286026000977,0.8225825428962708,0.0,0.0,0.7738504409790039,0.22372424602508545,-0.2602972686290741,0.0,0.0
664,1,1.0553301572799683,-0.5714378952980042,-0.18861638009548187,0.44155964255332947,-0.5606441543609085,0.8719206360601021,-0.19787439818746483,219,432,,,,,-1,-1,-1,-1,,,,,,,,,
664,2,1.125685453414917,-0.5678920745849609,-0.15689286589622498,0.44155964255332947,-0.598020385499035,0.9373380650323985,-0.17588834639865125,166,450,,,,,-1,-1,-1,-1,,,,,,,,,
664,3,0.9146194458007812,-0.6541525721549988,-0.22053326666355133,0.588746190071106,-0.5430552857178729,0.7082305263138996,-0.2000730088941142,156,423,,,,,-1,-1,-1,-1,,,,,,,,,
664,4,0.98497474193573,-0.6491010785102844,-0.18861638009548187,0.588746190071106,-0.5848287727222037,0.7707417386258127,-0.1846827582305892,222,426,,,,,-1,-1,-1,-1,,,,,,,,,
664,5,1.0553301572799683,-0.6097424030303955,-0.18861638009548187,0.588746190071106,-0.5936232303015064,0.8498111106904379,-0.19787439818746483,231,436,,,,,-1,-1,-1,-1,,,,,,,,,
664,6,1.125685453414917,-0.6449186205863953,-0.15689286589622498,0.588746190071106,-0.6683757484502622,0.8885408761079295,-0.17588834639865125,194,446,,,,,-1,-1,-1,-1,,,,,,,,,
664,7,0.98497474193573,-0.6951655745506287,-0.22053326666355133,0.7359327077865601,-0.6156091991528038,0.7380895288180058,-0.21546323031787962,183,416,,,,,-1,-1,-1,-1,,,,,,,,,
664,8,1.0553301572799683,-0.6896727681159973,-0.18861638009548187,0.7359327077865601,-0.6595813582744865,0.7996998782188819,-0.19787439818746483,194,420,,,,,-1,-1,-1,-1,,,,,,,,,
664,9,1.125685453414917,-0.6896727681159973,-0.18861638009548187,0.7359327077865601,-0.7035534190237962,0.8530131673000788,-0.2110660157925994,161,430,,,,,-1,-1,-1,-1,,,,,,,,,
665,0,1.8292388916015625,-0.5977389216423035,0.0312550887465477,0.294373095035553,-1.0289469196596392,1.5113290405020878,0.05716371581424624,155,412,-0.5276650786399841,0.8989085555076599,-0.16509000957012177,0.0,4683,0,2,3,0.29705286026000977,0.8225825428962708,0.0,0.0,0.7738504409790039,0.22372424602508545,-0.2602972686290741,0.0,0.0
665,1,1.8995941877365112,-0.5600752830505371,0.0,0.294373095035553,-1.0091593749363081,1.6093649163755543,0.0,167,410,,,,,-1,-1,2,4,-0.7078683972358704,1.0060300827026367,-0.3273131251335144,0.4651808738708496,1.0060813426971436,0.29352083802223206,-0.17777052521705627,-0.08219977468252182,0.0
665,2,0.98497474193573,-0.6058911085128784,-0.15689286589622498,0.44155964255332947,-0.5540482845299751,0.7996998331842738,-0.15390229844220712,232,431,,,,,-1,-1,2,-1,,,,,,,,,
665,3,1.0553301572799683,-0.6058911085128784,-0.15689286589622498,0.44155964255332947,-0.5936232051033319,0.8568213120597887,-0.16489533173365464,285,439,,,,,-1,-1,2,-1,,,,,,,,,
665,4,1.125685453414917,-0.6058911085128784,-0.15689286589622498,0.44155964255332947,-0.6331980586214642,0.913942694149422,-0.17588834639865125,273,450,,,,,-1,-1,2,-1,,,,,,,,,
665,5,1.1960407495498657,-0.6058911085128784,-0.15689286589622498,0.44155964255332947,-0.6727729121395966,0.9710640762390552,-0.1868813610636479,221,456,,,,,-1,-1,2,-1,,,,,,,,,
665,6,1.266396164894104,-0.6027945280075073,-0.12532782554626465,0.44155964255332947,-0.71234781764622,1.0350174380963701,-0.1582995135481756,178,464,,,,,-1,-1,2,-1,,,,,,,,,
665,7,0.98497474193573,-0.6058911085128784,-0.15689286589622498,0.588746190071106,-0.5540482845299751,0.7996998331842738,-0.15390229844220712,261,428,,,,,-1,-1,2,-1,,,,,,,,,
665,8,1.0553301572799683,-0.6058911085128784,-0.15689286589622498,0.588746190071106,-0.5936232051033319,0.8568213120597887,-0.16489533173365464,311,441,,,,,-1,-1,2,-1,,,,,,,,,
665,9,1.125685453414917,-0.6058911085128784,-0.15689286589622498,0.588746190071106,-0.6331980586214642,0.913942694149422,-0.17588834639865125,310,441,,,,,-1,-1,2,-1,,,,,,,,,
665,10,1.1960407495498657,-0.6058911085128784,-0.15689286589622498,0.588746190071106,-0.6727729121395966,0.9710640762390552,-0.1868813610636479,275,430,,,,,-1,-1,2,-1,,,,,,,,,
665,11,1.266396164894104,-0.6058911085128784,-0.15689286589622498,0.588746190071106,-0.7123478327129534,1.0281855551145702,-0.19787439435509538,241,424,,,,,-1,-1,2,-1,,,,,,,,,
665,12,1.3367514610290527,-0.6449186205863953,-0.15689286589622498,0.588746190071106,-0.7936961924371219,1.0551422786161855,-0.20886740902009202,208,421,,,,,-1,-1,2,-1,,,,,,,,,
665,13,1.407106876373291,-0.6389794945716858,-0.09388787299394608,0.588746190071106,-0.8354697191009769,1.124516877855781,-0.13191626669907486,166,421,,,,,-1,-1,2,-1,,,,,,,,,
665,14,0.98497474193573,-0.6097424030303955,-0.18861638009548187,0.7359327077865601,-0.5540483080482697,0.7931569790479999,-0.1846827582305892,198,434,,,,,-1,-1,2,-1,,,,,,,,,
665,15,1.0553301572799683,-0.6097424030303955,-0.18861638009548187,0.7359327077865601,-0.5936232303015064,0.8498111106904379,-0.19787439818746483,255,440,,,,,-1,-1,2,-1,,,,,,,,,
665,16,1.125685453414917,-0.6097424030303955,-0.18861638009548187,0.7359327077865601,-0.633198085499516,0.9064651463388613,-0.2110660157925994,272,423,,,,,-1,-1,2,-1,,,,,,,,,
665,17,1.1960407495498657,-0.6097424030303955,-0.18861638009548187,0.7359327077865601,-0.6727729406975255,0.9631191819872844,-0.22425763339773394,234,417,,,,,-1,-1,2,-1,,,,,,,,,
665,18,1.266396164894104,-0.6491010785102844,-0.18861638009548187,0.7359327077865601,-0.7519227482317007,0.9909537172509868,-0.23744927335460958,204,409,,,,,-1,-1,2,-1,,,,,,,,,
665,19,1.3367514610290527,-0.6491010785102844,-0.18861638009548187,0.7359327077865601,-0.793696206718816,1.0460066652667062,-0.2506408909597441,183,404,,,,,-1,-1,2,-1,,,,,,,,,
665,20,1.407106876373291,-0.6415572166442871,-0.12532782554626465,0.7359327077865601,-0.8354697150198356,1.1184826348936108,-0.17588835169823078,151,403,,,,,-1,-1,2,-1,,,,,,,,,
666,0,1.125685453414917,-0.45666638016700745,-0.12532782554626465,0.44155964255332947,-0.4924873811660843,1.0024093102376515,-0.1407106753981204,171,434,,,,,-1,-1,-1,3,0.29705286026000977,0.8225825428962708,0.0,0.0,0.7738504409790039,0.22372424602508545,-0.2602972686290741,0.0,0.0
666,1,1.1960407495498657,-0.7316510081291199,-0.18861638009548187,0.44155964255332947,-0.7849017585814317,0.874157433087672,-0.22425763339773394,167,440,,,,,-1,-1,-1,4,-0.7911461591720581,1.018266201019287,-0.840186357498169,0.12629953026771545,1.0001778602600098,0.31454822421073914,-0.19392167031764984,-0.16307616233825684,0.0
666,2,1.266396164894104,-0.737633228302002,-0.22053326666355133,0.44155964255332947,-0.831072472560468,0.9145137517074869,-0.2770241681670068,169,439,,,,,-1,-1,-1,-1,,,,,,,,,
666,3,1.3367514610290527,-0.6449186205863953,-0.15689286589622498,0.44155964255332947,-0.7936961924371219,1.0551422786161855,-0.20886740902009202,164,439,,,,,-1,-1,-1,-1,,,,,,,,,
666,4,1.407106876373291,-0.6415572166442871,-0.12532782554626465,0.44155964255332947,-0.8354697150198356,1.1184826348936108,-0.17588835169823078,156,448,,,,,-1,-1,-1,-1,,,,,,,,,
666,5,1.125685453414917,-0.7698801755905151,-0.15689286589622498,0.588746190071106,-0.7739087648855854,0.7983083697822307,-0.17588834639865125,178,444,,,,,-1,-1,-1,-1,,,,,,,,,
666,6,1.1960407495498657,-0.6896727681159973,-0.18861638009548187,0.588746190071106,-0.7475254797731057,0.9063264563812756,-0.22425763339773394,234,446,,,,,-1,-1,-1,-1,,,,,,,,,
666,7,1.266396164894104,-0.6896727681159973,-0.18861638009548187,0.588746190071106,-0.7914976150282224,0.9596398357959606,-0.23744927335460958,234,438,,,,,-1,-1,-1,-1,,,,,,,,,
666,8,1.3367514610290527,-0.6449186205863953,-0.15689286589622498,0.588746190071106,-0.7936961924371219,1.0551422786161855,-0.20886740902009202,207,436,,,,,-1,-1,-1,-1,,,,,,,,,
666,9,1.407106876373291,-0.6415572166442871,-0.12532782554626465,0.588746190071106,-0.8354697150198356,1.1184826348936108,-0.17588835169823078,192,433,,,,,-1,-1,-1,-1,,,,,,,,,
666,10,1.4774621725082397,-0.6415572166442871,-0.12532782554626465,0.588746190071106,-0.8772431724586207,1.1744067287354076,-0.1846827633226781,153,430,,,,,-1,-1,-1,-1,,,,,,,,,
666,11,1.125685453414917,-0.685127854347229,-0.15689286589622498,0.7359327077865601,-0.7035534334360682,0.8609550487286866,-0.17588834639865125,176,444,,,,,-1,-1,-1,-1,,,,,,,,,
